Commodity,State,Market,Today Price,Last Week,Last Month,Last Year,Today Arrivals,Last Week,Last Month,Last Year
Sunflower,Haryana,Babain,,7280 (Mx:7280 Mn:7280),,Sunflower,Haryana,Babain,,17.1
Sunflower,Maharashtra,Baramati,5000 (Mx:5451 Mn:4200),,,Sunflower,Maharashtra,Baramati,0.5,
Sunflower,Karnataka,Chitradurga,,,4639 (Mx:4689 Mn:4589),Sunflower,Karnataka,Chitradurga,,
Sunflower,Maharashtra,Jalana,4850 (Mx:4850 Mn:4000),,,Sunflower,Maharashtra,Jalana,2.6,
Sunflower,Karnataka,Kalburgi,,,4200 (Mx:4450 Mn:3800),Sunflower,Karnataka,Kalburgi,,
Sunflower,Karnataka,Kustagi,,,4700 (Mx:4875 Mn:4600),Sunflower,Karnataka,Kustagi,,
Sunflower,Haryana,Ladwa,,7280 (Mx:7280 Mn:7280),,Sunflower,Haryana,Ladwa,,1.2
Sunflower,Maharashtra,Pachora,,,4151 (Mx:4294 Mn:4100),Sunflower,Maharashtra,Pachora,,
Sunflower,Chattisgarh,Raigarh,4000 (Mx:4000 Mn:4000),,,Sunflower,Chattisgarh,Raigarh,8.1,
Sugarcane,Chattisgarh,Baikunthpur,400 (Mx:400 Mn:400),-,-,Sugarcane,Chattisgarh,Baikunthpur,10,-
Sugarcane,Chattisgarh,Pathalgaon,200 (Mx:200 Mn:200),-,-,Sugarcane,Chattisgarh,Pathalgaon,30,-
Sugarcane,Chattisgarh,Ramanujganj,360 (Mx:360 Mn:360),-,-,Sugarcane,Chattisgarh,Ramanujganj,30,-
Sugarcane,Chattisgarh,Surajpur,350 (Mx:350 Mn:350),-,300 (Mx:300 Mn:300),Sugarcane,Chattisgarh,Surajpur,50,-
Potato,Andhra Pradesh,Palamaner,1600 (Mx:2200 Mn:1000),1100 (Mx:1500 Mn:900),-,-,2.02,1.98,-,-
Potato,Bihar,Aarah,1900 (Mx:2000 Mn:1800),1900 (Mx:2000 Mn:1800),1900 (Mx:2000 Mn:1800),3400 (Mx:3600 Mn:3200),4,4,4,5
Potato,Bihar,Forbesganj,1400 (Mx:1600 Mn:1200),1300 (Mx:1600 Mn:1100),1300 (Mx:1500 Mn:1100),2400 (Mx:2600 Mn:2200),210,170,190,150
Potato,Chandigarh,Chandigarh(Grain/Fruit),900 (Mx:1500 Mn:300),900 (Mx:1400 Mn:300),1200 (Mx:1800 Mn:300),-,281.55,265.8,338.85,-
Potato,Gujarat,Bilimora,1800 (Mx:2000 Mn:1500),1800 (Mx:2000 Mn:1500),1800 (Mx:2000 Mn:1500),2800 (Mx:6600 Mn:2300),4.6,3.2,3.2,2
Potato,Gujarat,Dahod(Veg. Market),1400 (Mx:1500 Mn:1200),1500 (Mx:1600 Mn:1000),1200 (Mx:1500 Mn:1000),2600 (Mx:2700 Mn:2000),12,18,24.5,25
Potato,Gujarat,Deesa(Deesa Veg Yard),1275 (Mx:1300 Mn:1250),1600 (Mx:1900 Mn:1300),-,2400 (Mx:2800 Mn:2000),60,55,-,50
Potato,Gujarat,Gondal(Veg.market Gondal),250 (Mx:300 Mn:200),260 (Mx:320 Mn:200),270 (Mx:320 Mn:220),500 (Mx:520 Mn:480),46.9,52.95,35.15,72
Potato,Gujarat,Padra,1500 (Mx:2000 Mn:1000),1650 (Mx:2000 Mn:1300),-,2750 (Mx:3250 Mn:2200),16.9,16.8,-,19.2
Potato,Gujarat,Porbandar,1250 (Mx:1500 Mn:1000),1500 (Mx:1750 Mn:1250),-,3000 (Mx:3500 Mn:2500),71.2,64.4,-,21.1
Potato,Gujarat,Rajkot(Veg.Sub Yard),1330 (Mx:1755 Mn:900),1300 (Mx:1750 Mn:850),-,2200 (Mx:3000 Mn:1350),276,276,-,425
Potato,Haryana,Cheeka,1150 (Mx:1200 Mn:1100),1350 (Mx:1500 Mn:1200),1100 (Mx:1100 Mn:1100),1500 (Mx:1500 Mn:1500),35,37.5,3.5,2
Potato,Haryana,Dabwali,800 (Mx:900 Mn:700),-,-,1500 (Mx:1869 Mn:800),9,-,-,10.5
Potato,Haryana,Dhand,1280 (Mx:1300 Mn:1200),1270 (Mx:1300 Mn:1200),1360 (Mx:1400 Mn:1200),1980 (Mx:2000 Mn:1900),0.9,1,1.1,0.3
Potato,Haryana,Gurgaon,1500 (Mx:2000 Mn:1000),1200 (Mx:1400 Mn:1000),-,1500 (Mx:2000 Mn:1000),195.5,174.5,-,185.4
Potato,Haryana,Hansi,1500 (Mx:3500 Mn:1000),1500 (Mx:3500 Mn:1000),1000 (Mx:3500 Mn:1000),2000 (Mx:2000 Mn:2000),23.4,31.6,25.2,19.8
Potato,Haryana,Ladwa,1200 (Mx:2000 Mn:1200),1100 (Mx:1400 Mn:1100),900 (Mx:1200 Mn:900),-,0.2,0.4,0.3,-
Potato,Haryana,Naraingarh,1200 (Mx:2000 Mn:800),1000 (Mx:1100 Mn:600),-,1400 (Mx:1700 Mn:1200),3.3,9.9,-,2.55
Potato,Haryana,Narnaul,1400 (Mx:1400 Mn:1400),1250 (Mx:1250 Mn:1150),1200 (Mx:1200 Mn:1200),2500 (Mx:2500 Mn:2500),7.3,5.5,2.5,1.7
Potato,Haryana,Panipat,1000 (Mx:1500 Mn:500),900 (Mx:1200 Mn:600),1000 (Mx:1500 Mn:500),1400 (Mx:1600 Mn:1200),84.1,61,82.5,69.5
Potato,Haryana,Pehowa,1200 (Mx:1500 Mn:1000),1240 (Mx:1310 Mn:1200),-,800 (Mx:900 Mn:600),1,0.2,-,2.2
Potato,Haryana,Punhana,1500 (Mx:1500 Mn:1500),1500 (Mx:1500 Mn:1500),1500 (Mx:1500 Mn:1500),-,1.3,2,1,-
Potato,Haryana,Radaur,1200 (Mx:1300 Mn:1100),1100 (Mx:1200 Mn:1000),-,1900 (Mx:2000 Mn:1700),18,21,-,24
Potato,Haryana,Rania,1500 (Mx:1600 Mn:1409),1300 (Mx:1400 Mn:1200),1400 (Mx:1500 Mn:1300),-,0.1,0.2,0.15,-
Potato,Haryana,Rewari,1500 (Mx:2000 Mn:1000),1500 (Mx:2000 Mn:1000),1400 (Mx:1800 Mn:1000),2000 (Mx:3000 Mn:1000),7.5,10.2,5.7,4.5
Potato,Haryana,Sohna,1400 (Mx:1500 Mn:1200),1400 (Mx:1600 Mn:1200),1200 (Mx:1500 Mn:1000),2200 (Mx:2200 Mn:2000),8.3,8.6,9.8,5.2
Potato,Haryana,Uklana,1000 (Mx:1000 Mn:1000),1000 (Mx:1000 Mn:1000),1000 (Mx:1000 Mn:1000),-,1,0.7,0.3,-
Potato,Himachal Pradesh,Bhuntar,1600 (Mx:1800 Mn:1500),1900 (Mx:2400 Mn:1300),1800 (Mx:2000 Mn:1500),2700 (Mx:3000 Mn:2500),0.3,2.1,2,2.6
Potato,Himachal Pradesh,Bilaspur,2200 (Mx:2500 Mn:1200),-,-,-,2.8,-,-,-
Potato,Himachal Pradesh,Dharamshala,2000 (Mx:2200 Mn:1800),1800 (Mx:2200 Mn:1500),-,-,0.9,0.9,-,-
Potato,Himachal Pradesh,Kangra,1600 (Mx:2000 Mn:1100),1500 (Mx:2200 Mn:1100),-,3000 (Mx:3500 Mn:2400),2.1,2.3,-,2.1
Potato,Himachal Pradesh,Kangra(Baijnath),1900 (Mx:2000 Mn:1800),1900 (Mx:2000 Mn:1800),-,2800 (Mx:2800 Mn:2700),0.4,0.4,-,0.5
Potato,Himachal Pradesh,Kangra(Jaisinghpur),2300 (Mx:2400 Mn:2200),-,-,3100 (Mx:3200 Mn:2800),0.1,-,-,0.3
Potato,Himachal Pradesh,Kangra(Nagrota Bagwan),1300 (Mx:1800 Mn:1100),1300 (Mx:1800 Mn:1100),-,2500 (Mx:2800 Mn:2200),0.5,0.5,-,0.5
Potato,Himachal Pradesh,Mandi(Mandi),1800 (Mx:1800 Mn:1600),1500 (Mx:1800 Mn:1000),-,2800 (Mx:3000 Mn:2500),5.2,6,-,3.5
Potato,Himachal Pradesh,Mandi(Takoli),1300 (Mx:1500 Mn:1000),-,1300 (Mx:1500 Mn:1000),2100 (Mx:2200 Mn:2000),0.3,-,0.3,0.3
Potato,Himachal Pradesh,Nahan,1800 (Mx:2000 Mn:1500),-,1800 (Mx:2000 Mn:1500),-,0.4,-,0.8,-
Potato,Himachal Pradesh,Palampur,2150 (Mx:2200 Mn:2100),2300 (Mx:2400 Mn:2200),-,3050 (Mx:3200 Mn:2700),2.4,2.5,-,2
Potato,Himachal Pradesh,Paonta Sahib,1500 (Mx:1750 Mn:1250),-,1200 (Mx:1500 Mn:1000),2500 (Mx:3000 Mn:2000),2.5,-,2.5,2.5
Potato,Himachal Pradesh,Rohroo,2100 (Mx:2200 Mn:2000),2200 (Mx:2500 Mn:2000),-,2400 (Mx:3000 Mn:1500),0.4,0.5,-,1.2
Potato,Himachal Pradesh,Solan,1400 (Mx:1600 Mn:700),1500 (Mx:1500 Mn:700),-,3200 (Mx:3200 Mn:2500),0.55,0.71,-,6.5
Potato,Himachal Pradesh,Solan(Nalagarh),1400 (Mx:1600 Mn:1200),1500 (Mx:1800 Mn:1200),-,-,2.2,2.5,-,-
Potato,Jammu and Kashmir,Batote,2000 (Mx:2100 Mn:1900),1500 (Mx:1600 Mn:1400),-,2100 (Mx:2200 Mn:2000),21,20,-,2.5
Potato,Jammu and Kashmir,Kathua,1750 (Mx:2000 Mn:1500),850 (Mx:900 Mn:800),-,2000 (Mx:2200 Mn:1800),9,9,-,4
Potato,Jammu and Kashmir,Kulgam,1500 (Mx:1550 Mn:1250),1500 (Mx:1550 Mn:1250),-,2650 (Mx:2750 Mn:2500),2,2,-,1
Potato,Jammu and Kashmir,Udhampur,1200 (Mx:1400 Mn:1000),1600 (Mx:1800 Mn:1400),-,-,8,8.2,-,-
Potato,Kerala,Broadway market,4200 (Mx:4600 Mn:4000),-,-,4900 (Mx:6000 Mn:4700),6,-,-,11
Potato,Kerala,Chavakkad,4000 (Mx:4000 Mn:2800),4000 (Mx:4000 Mn:3000),-,-,0.15,0.15,-,-
Potato,Kerala,Chelakkara,3600 (Mx:3800 Mn:3500),3900 (Mx:4000 Mn:3800),2900 (Mx:3000 Mn:2800),3500 (Mx:3500 Mn:3400),0.15,0.2,0.15,0.2
Potato,Kerala,Chengannur,3500 (Mx:3800 Mn:3400),3500 (Mx:3700 Mn:3400),-,5000 (Mx:5100 Mn:4800),1,1,-,0.05
Potato,Kerala,Cherthala,4600 (Mx:4700 Mn:4500),3600 (Mx:3700 Mn:3500),-,-,0.3,0.3,-,-
Potato,Kerala,Ettumanoor,3300 (Mx:3400 Mn:3200),3300 (Mx:3400 Mn:3200),-,4600 (Mx:4800 Mn:4500),1,1,-,1
Potato,Kerala,Kallachi,2700 (Mx:2900 Mn:2500),2800 (Mx:3000 Mn:2600),-,4000 (Mx:4200 Mn:3800),0.4,0.4,-,0.4
Potato,Kerala,Koduvayoor,3000 (Mx:3200 Mn:2800),2700 (Mx:2900 Mn:2500),3400 (Mx:3600 Mn:3200),4700 (Mx:4900 Mn:4500),40,40,40,40
Potato,Kerala,Kottayam,3400 (Mx:3600 Mn:3200),3600 (Mx:3800 Mn:3400),-,4600 (Mx:4800 Mn:4400),3,3,-,3
Potato,Kerala,Mukkom,2800 (Mx:3000 Mn:2600),2800 (Mx:3000 Mn:2600),3000 (Mx:3200 Mn:2800),3900 (Mx:4200 Mn:3800),0.6,0.6,0.5,0.5
Potato,Kerala,Pala,3500 (Mx:4000 Mn:3000),-,3600 (Mx:4000 Mn:3100),4500 (Mx:4800 Mn:4300),3,-,3,3
Potato,Kerala,Palayam,2200 (Mx:2300 Mn:2200),2200 (Mx:2300 Mn:2200),-,3600 (Mx:3700 Mn:3600),50,50,-,50
Potato,Kerala,Pampady,4000 (Mx:4500 Mn:3100),3000 (Mx:3500 Mn:2500),-,5000 (Mx:5200 Mn:4200),2,2,-,2
Potato,Kerala,Perambra,2700 (Mx:2800 Mn:2600),2700 (Mx:2800 Mn:2500),-,4000 (Mx:4400 Mn:3900),0.5,0.5,-,0.5
Potato,Kerala,Perinthalmanna,2400 (Mx:2800 Mn:2000),-,2800 (Mx:3000 Mn:2500),-,3,-,4,-
Potato,Kerala,Perumbavoor,3500 (Mx:4000 Mn:3000),3700 (Mx:4200 Mn:3200),-,3500 (Mx:4000 Mn:3000),1.4,2,-,2.3
Potato,Kerala,Piravam,4500 (Mx:5000 Mn:4000),4500 (Mx:5000 Mn:4000),4000 (Mx:4500 Mn:3800),4800 (Mx:5000 Mn:4500),0.1,0.3,0.1,0.4
Potato,Kerala,Thamarassery,2700 (Mx:3500 Mn:2500),2600 (Mx:3200 Mn:2400),-,3900 (Mx:4300 Mn:3600),0.4,0.4,-,0.4
Potato,Kerala,Thrippunithura,4000 (Mx:4500 Mn:4000),3800 (Mx:4500 Mn:3600),-,4800 (Mx:5000 Mn:4800),1,1,-,1
Potato,Madhya Pradesh,Manawar(F&V),1400 (Mx:1500 Mn:1300),1266 (Mx:1366 Mn:1166),1363 (Mx:1463 Mn:1263),-,0.6,0.9,0.8,-
Potato,Madhya Pradesh,Shajapur,1250 (Mx:1250 Mn:1250),-,-,-,16,-,-,-
Potato,Maharashtra,Pune,1400 (Mx:1800 Mn:1000),1450 (Mx:1900 Mn:1000),1800 (Mx:2200 Mn:1400),2800 (Mx:3100 Mn:2500),662.1,611.5,673.3,376.5
Potato,Maharashtra,Pune(Moshi),1250 (Mx:1400 Mn:1100),1450 (Mx:1600 Mn:1300),1300 (Mx:1600 Mn:1000),2750 (Mx:3000 Mn:2500),43.6,64.2,120.8,47.4
Potato,Maharashtra,Rahata,1400 (Mx:1600 Mn:1200),1400 (Mx:1700 Mn:1200),1500 (Mx:1700 Mn:1300),-,57,57,52.5,-
Potato,Maharashtra,Rahuri,1800 (Mx:2100 Mn:1500),1850 (Mx:2000 Mn:1700),2150 (Mx:2500 Mn:1800),-,1.2,0.9,3.9,-
Potato,Meghalaya,Nongstoin,3200 (Mx:3600 Mn:2800),-,-,-,2,-,-,-
Potato,Meghalaya,Shillong,1700 (Mx:1800 Mn:1600),1700 (Mx:1800 Mn:1600),-,2950 (Mx:3200 Mn:2700),12,8,-,12
Potato,Nagaland,Kohima,5100 (Mx:5200 Mn:5000),5100 (Mx:5200 Mn:5000),-,5100 (Mx:5200 Mn:5000),0.3,0.2,-,0.3
Potato,Odisha,Banki,1575 (Mx:1650 Mn:1475),1550 (Mx:1700 Mn:1350),-,-,1.5,1.5,-,-
Potato,Odisha,Chandabali,2000 (Mx:2200 Mn:1800),1840 (Mx:2000 Mn:1750),-,3000 (Mx:3200 Mn:2870),45,50,-,50
Potato,Odisha,Hindol,2000 (Mx:2200 Mn:1800),2000 (Mx:2200 Mn:1800),1800 (Mx:2000 Mn:1700),3500 (Mx:3600 Mn:3400),2.8,3.5,3.2,3.5
Potato,Odisha,Jaleswar,1300 (Mx:1500 Mn:1100),-,1200 (Mx:1400 Mn:1000),2400 (Mx:2500 Mn:2300),30,-,30,50
Potato,Odisha,Kamakhyanagar,2000 (Mx:2200 Mn:1900),2000 (Mx:2100 Mn:1900),2000 (Mx:2100 Mn:1900),3500 (Mx:4000 Mn:3500),5,5,5,12
Potato,Odisha,Khariar,3000 (Mx:3000 Mn:2500),3000 (Mx:3000 Mn:2500),2000 (Mx:2100 Mn:2000),3500 (Mx:3600 Mn:3500),0.6,0.8,1,0.5
Potato,Odisha,Khariar Road,3000 (Mx:3000 Mn:2500),3000 (Mx:3000 Mn:2500),2000 (Mx:2200 Mn:2000),3500 (Mx:3500 Mn:3000),1.2,1,0.5,0.6
Potato,Odisha,Khunthabandha,1250 (Mx:1600 Mn:1000),-,-,-,0.1,-,-,-
Potato,Odisha,Sargipali,1900 (Mx:2000 Mn:1700),1700 (Mx:2000 Mn:1500),1900 (Mx:2000 Mn:1700),3200 (Mx:3500 Mn:3000),1.5,2.7,3,2.8
Potato,Punjab,Bhagta Bhai Ka,1300 (Mx:1300 Mn:1300),1200 (Mx:1200 Mn:1200),1100 (Mx:1100 Mn:1100),2400 (Mx:2400 Mn:2400),0.4,0.5,0.4,0.4
Potato,Punjab,Bhawanigarh,900 (Mx:1000 Mn:800),850 (Mx:900 Mn:800),850 (Mx:900 Mn:800),1250 (Mx:1500 Mn:1000),5,3,6,2
Potato,Punjab,Chamkaur Sahib,1100 (Mx:1200 Mn:1050),1100 (Mx:1200 Mn:1050),-,1200 (Mx:1210 Mn:1180),40,3.9,-,3
Potato,Punjab,Dera Bassi,1500 (Mx:1800 Mn:1500),1600 (Mx:1700 Mn:1600),1100 (Mx:1200 Mn:1100),1700 (Mx:1700 Mn:1500),2.1,2.2,2.2,1.7
Potato,Punjab,Fazilka,1500 (Mx:2000 Mn:1000),1500 (Mx:2000 Mn:1000),-,2000 (Mx:2500 Mn:1500),17.15,12.58,-,9.35
Potato,Punjab,Garh Shankar,900 (Mx:1000 Mn:800),900 (Mx:1000 Mn:800),-,1400 (Mx:1500 Mn:1300),10.6,9.7,-,8.9
Potato,Punjab,GarhShankar (Kotfatuhi),1000 (Mx:1200 Mn:900),900 (Mx:1000 Mn:800),-,1300 (Mx:1500 Mn:1200),0.6,0.5,-,0.5
Potato,Punjab,Ghanaur,1300 (Mx:1400 Mn:1200),1100 (Mx:1200 Mn:1000),-,-,0.2,0.15,-,-
Potato,Punjab,Hoshiarpur,800 (Mx:900 Mn:700),-,800 (Mx:900 Mn:700),-,36,-,20,-
Potato,Punjab,Jalalabad,900 (Mx:1000 Mn:800),900 (Mx:1000 Mn:800),-,1650 (Mx:1700 Mn:1600),4.2,4.5,-,4.15
Potato,Punjab,Jalandhar City(Jalandhar),560 (Mx:1060 Mn:180),600 (Mx:1100 Mn:180),-,700 (Mx:1200 Mn:180),102.1,128.9,-,178.5
Potato,Punjab,Khanna,1000 (Mx:1300 Mn:800),1000 (Mx:1300 Mn:800),-,700 (Mx:1400 Mn:500),57,35.5,-,36.9
Potato,Punjab,Kharar,1100 (Mx:1200 Mn:1000),1200 (Mx:1300 Mn:1000),1100 (Mx:1200 Mn:1000),-,9.5,10,10,-
Potato,Punjab,Lalru,1000 (Mx:1400 Mn:1000),-,-,2000 (Mx:2000 Mn:1800),5.2,-,-,1.8
Potato,Punjab,Lehra Gaga,1000 (Mx:1000 Mn:1000),-,-,2000 (Mx:2000 Mn:2000),1.2,-,-,0.2
Potato,Punjab,Ludhiana,500 (Mx:1000 Mn:200),600 (Mx:1000 Mn:300),-,1000 (Mx:2000 Mn:400),135,66,-,125
Potato,Punjab,Mukerian,1600 (Mx:1900 Mn:1300),1500 (Mx:1700 Mn:1300),-,2900 (Mx:3000 Mn:2800),2.89,2.93,-,2.96
Potato,Punjab,Pathankot,1100 (Mx:1100 Mn:900),-,-,-,58.3,-,-,-
Potato,Punjab,Patran,710 (Mx:1900 Mn:600),720 (Mx:800 Mn:700),-,1520 (Mx:2000 Mn:1000),7,5.2,-,4.2
Potato,Punjab,Patti,800 (Mx:1000 Mn:500),850 (Mx:900 Mn:800),530 (Mx:600 Mn:500),1250 (Mx:1400 Mn:1200),1,0.8,0.8,0.8
Potato,Punjab,Ropar,1200 (Mx:1400 Mn:1000),1200 (Mx:1400 Mn:1000),-,-,18,16.5,-,-
Potato,Punjab,Sahnewal,1100 (Mx:1100 Mn:1100),1100 (Mx:1100 Mn:1100),-,2000 (Mx:2000 Mn:2000),2.5,0.4,-,1.5
Potato,Punjab,Sangrur,900 (Mx:1000 Mn:700),-,-,800 (Mx:1200 Mn:600),10,-,-,13.9
Potato,Punjab,Tanda Urmur,1200 (Mx:1300 Mn:1100),1300 (Mx:1400 Mn:1200),1200 (Mx:1300 Mn:1100),-,3.5,3.5,3.2,-
Potato,Punjab,Tarantaran,900 (Mx:1000 Mn:800),850 (Mx:900 Mn:800),1100 (Mx:1200 Mn:1000),1700 (Mx:1800 Mn:1600),5,3.5,5.8,3.5
Potato,Rajasthan,Bassi,2000 (Mx:2200 Mn:1800),-,-,2900 (Mx:3200 Mn:2600),0.2,-,-,1.3
Potato,Rajasthan,Bayana,1500 (Mx:1500 Mn:1500),1600 (Mx:1600 Mn:1600),1200 (Mx:1200 Mn:1200),-,9,7,5.5,-
Potato,Rajasthan,Jaipur (F&V),900 (Mx:1200 Mn:600),1050 (Mx:1300 Mn:800),-,2300 (Mx:2600 Mn:2000),97.7,108.1,-,59.69
Potato,Rajasthan,Jodhpur (F&V),1000 (Mx:1200 Mn:800),950 (Mx:1300 Mn:600),-,2000 (Mx:2500 Mn:1500),186,293,-,205
Potato,Rajasthan,Rajsamand,1300 (Mx:1400 Mn:1200),1300 (Mx:1400 Mn:1200),-,2800 (Mx:3000 Mn:2600),5.1,6.2,-,4
Potato,Rajasthan,Rawatsar,1200 (Mx:1200 Mn:1200),-,1200 (Mx:1200 Mn:1200),2200 (Mx:2200 Mn:2200),0.8,-,1.4,0.6
Potato,Rajasthan,Sanchore,900 (Mx:1200 Mn:800),-,-,-,10,-,-,-
Potato,Rajasthan,Sangriya,1700 (Mx:2400 Mn:1200),1500 (Mx:1900 Mn:900),-,1900 (Mx:2400 Mn:1700),1,1,-,0.5
Potato,Rajasthan,Sikar,1150 (Mx:1200 Mn:1100),1100 (Mx:1200 Mn:1000),1050 (Mx:1100 Mn:1000),2000 (Mx:2200 Mn:1800),77.5,70,66.3,79.9
Potato,Rajasthan,Sriganganagar (F&V),1600 (Mx:1800 Mn:1400),-,-,1800 (Mx:2000 Mn:1600),28.5,-,-,17
Potato,Rajasthan,Suratgarh,1100 (Mx:1200 Mn:800),1100 (Mx:1200 Mn:800),-,1900 (Mx:2100 Mn:1700),0.2,0.3,-,1.5
Potato,Tamil Nadu,AJattihalli(Uzhavar Sandhai ),3200 (Mx:3200 Mn:3000),3200 (Mx:3200 Mn:3000),3400 (Mx:3400 Mn:3200),4600 (Mx:4600 Mn:4000),0.48,0.42,0.87,0.18
Potato,Tamil Nadu,Ambattur(Uzhavar Sandhai ),4000 (Mx:4000 Mn:4000),4000 (Mx:4000 Mn:4000),4000 (Mx:4000 Mn:4000),-,0.03,0.04,0.02,-
Potato,Tamil Nadu,Anaiyur(Uzhavar Sandhai ),5500 (Mx:5500 Mn:5000),6400 (Mx:6400 Mn:6000),5500 (Mx:5500 Mn:5000),6000 (Mx:6000 Mn:5000),0.4,0.41,0.43,0.46
Potato,Tamil Nadu,Andipatti(Uzhavar Sandhai ),3000 (Mx:3000 Mn:2800),3000 (Mx:3000 Mn:2800),3000 (Mx:3000 Mn:2500),4400 (Mx:4400 Mn:0),0.26,0.26,0.26,0.22
Potato,Tamil Nadu,Arani(Uzhavar Sandhai ),3600 (Mx:3600 Mn:3000),4200 (Mx:4200 Mn:3500),3000 (Mx:3000 Mn:2500),3600 (Mx:3600 Mn:3000),0.4,0.4,0.35,0.35
Potato,Tamil Nadu,Ariyalur(Uzhavar Sandhai),3600 (Mx:3600 Mn:2500),3600 (Mx:3600 Mn:3000),3600 (Mx:3600 Mn:3000),5200 (Mx:5200 Mn:4000),0.3,0.32,3.2,0.07
Potato,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ),4000 (Mx:4000 Mn:3500),3500 (Mx:3500 Mn:3000),4000 (Mx:4000 Mn:3800),5000 (Mx:5000 Mn:4200),0.24,0.23,0.2,0.1
Potato,Tamil Nadu,Attayampatti(Uzhavar Sandhai ),4200 (Mx:4200 Mn:3600),4000 (Mx:4000 Mn:3600),7600 (Mx:7600 Mn:3800),4600 (Mx:4600 Mn:4600),0.07,0.06,0.06,0.08
Potato,Tamil Nadu,Avallapalli(Uzhavar Sandhai ),3000 (Mx:3000 Mn:2500),3500 (Mx:3500 Mn:3000),3000 (Mx:3000 Mn:2500),5000 (Mx:5000 Mn:4500),0.17,0.17,0.14,0.2
Potato,Tamil Nadu,Bodinayakanur(Uzhavar Sandhai ),3200 (Mx:3200 Mn:2800),3000 (Mx:3000 Mn:2800),3200 (Mx:3200 Mn:2800),4500 (Mx:4500 Mn:4000),0.28,0.24,0.2,0.18
Potato,Tamil Nadu,Chengalpet(Uzhavar Sandhai ),3200 (Mx:3200 Mn:3000),3600 (Mx:3600 Mn:3200),2500 (Mx:2500 Mn:2000),4000 (Mx:4000 Mn:3000),0.43,0.33,0.35,0.17
Potato,Tamil Nadu,Chengam(Uzhavar Sandhai ),4000 (Mx:4000 Mn:3300),4000 (Mx:4000 Mn:3600),4000 (Mx:4000 Mn:3300),4800 (Mx:4800 Mn:4200),0.14,0.12,0.12,0.1
Potato,Tamil Nadu,Chinnalapatti(Uzhavar Sandhai ),5000 (Mx:5000 Mn:4000),5000 (Mx:5000 Mn:4000),5000 (Mx:5000 Mn:4000),5000 (Mx:5000 Mn:4000),0.13,0.12,0.13,0.22
Potato,Tamil Nadu,Chinnamanur(Uzhavar Sandhai ),3000 (Mx:3000 Mn:3000),3000 (Mx:3000 Mn:3000),3000 (Mx:3000 Mn:3000),4500 (Mx:4500 Mn:4500),0.62,0.55,0.64,0.5
Potato,Tamil Nadu,Chokkikulam(Uzhavar Sandhai ),5500 (Mx:5500 Mn:4800),6400 (Mx:6400 Mn:6000),5500 (Mx:5500 Mn:3600),6000 (Mx:6000 Mn:5000),0.9,0.9,0.9,0.82
Potato,Tamil Nadu,Coonoor(Uzhavar Sandhai ),7000 (Mx:7000 Mn:6000),7000 (Mx:7000 Mn:5000),6500 (Mx:6500 Mn:4500),9000 (Mx:9000 Mn:7000),0.68,0.72,0.73,0.52
Potato,Tamil Nadu,Cuddalore(Uzhavar Sandhai ),4000 (Mx:4000 Mn:4000),4000 (Mx:4000 Mn:4000),4400 (Mx:4400 Mn:4400),5000 (Mx:5000 Mn:5000),0.2,0.25,0.25,0.25
Potato,Tamil Nadu,Denkanikottai(Uzhavar Sandhai ),3000 (Mx:3000 Mn:2500),3500 (Mx:3500 Mn:3000),3000 (Mx:3000 Mn:2500),5000 (Mx:5000 Mn:4500),0.17,0.18,0.23,0.19
Potato,Tamil Nadu,Devaram(Uzhavar Sandhai ),3000 (Mx:3000 Mn:3000),3000 (Mx:3000 Mn:3000),3000 (Mx:3000 Mn:3000),4500 (Mx:4500 Mn:4200),0.3,0.34,0.2,0.2
Potato,Tamil Nadu,Dharapuram(Uzhavar Sandhai ),7000 (Mx:7000 Mn:3600),7500 (Mx:7500 Mn:3500),6000 (Mx:6000 Mn:4000),8000 (Mx:8000 Mn:4500),0.6,0.65,0.7,0.75
Potato,Tamil Nadu,Dharmapuri(Uzhavar Sandhai ),3200 (Mx:3200 Mn:3000),3200 (Mx:3200 Mn:3000),3400 (Mx:3400 Mn:3200),4600 (Mx:4600 Mn:4300),0.42,0.34,0.37,0.46
Potato,Tamil Nadu,Dindigul(Uzhavar Sandhai ),5000 (Mx:5000 Mn:4500),5000 (Mx:5000 Mn:4000),5000 (Mx:5000 Mn:4000),5000 (Mx:5000 Mn:4400),0.65,0.6,0.7,0.4
Potato,Tamil Nadu,Elampillai(Uzhavar Sandhai ),4000 (Mx:4000 Mn:3600),3600 (Mx:3600 Mn:3400),3600 (Mx:3600 Mn:3400),5000 (Mx:5000 Mn:4600),0.3,0.3,0.2,0.45
Potato,Tamil Nadu,Gandarvakottai(Uzhavar Sandhai ),4000 (Mx:4000 Mn:3500),3500 (Mx:3500 Mn:3000),4000 (Mx:4000 Mn:3500),-,0.22,0.17,0.26,-
Potato,Tamil Nadu,Gingee(Uzhavar Sandhai ),4000 (Mx:4000 Mn:4000),3500 (Mx:3500 Mn:3500),4000 (Mx:4000 Mn:4000),4500 (Mx:4500 Mn:4500),0.08,0.07,0.08,0.09
